UniqueID,Company,InventoryLocation,InventoryTransaction,InventoryDocumentType,Reference1,Reference2,TransactionDate,GeneralLedgerDate,EstimatedDeliveryDate,InterfaceInProcess,OriginatingInterfaceRun,TransactionQuantityTotal,IntransitTransfer,Reprint,NumberOfCartons,LastLineNumber,FromToCompanyLocation.FromToCompany,FromToCompanyLocation.FromToLocation,FromToCompanyLocation.RequestingLocation,Status,IntransitReceivingStatus,RelatedVendorReturn,NumberOfLines,CurrencyTable,DefaultDistributionAccount.Ledger,DefaultDistributionAccount.ToAccountingEntity,DefaultDistributionAccount.AccountingUnit,DefaultDistributionAccount.GeneralLedgerChartAccount,DefaultDistributionAccount.Project,DefaultDistributionAccount.FinanceDimension1,DefaultDistributionAccount.FinanceDimension2,DefaultDistributionAccount.FinanceDimension3,DefaultDistributionAccount.FinanceDimension4,DefaultDistributionAccount.FinanceDimension5,DefaultDistributionAccount.FinanceDimension6,DefaultDistributionAccount.FinanceDimension7,DefaultDistributionAccount.FinanceDimension8,DefaultDistributionAccount.FinanceDimension9,DefaultDistributionAccount.FinanceDimension10,DefaultDistributionAccount.FinanceEnterpriseGroup,DefaultDistributionAccount.AccountingEntity,DefaultDistributionAccount.DimensionCode,DefaultDistributionAccount.OrganizationString
d290c204-4e80-c440-0000-0dd35ec0943a,100,MAIN,234,PO,,,"Tuesday, 19 May 2020 23:17:37.91 PM",6/27/2019,,FALSE,0,10,FALSE,FALSE,0,0,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0dd65ec0943a,100,MAIN,235,PO,,,"Tuesday, 19 May 2020 23:17:37.92 PM",6/27/2019,,FALSE,0,10,FALSE,FALSE,0,0,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0dd95ec0943a,100,MAIN,236,PO,,,"Tuesday, 19 May 2020 23:17:37.93 PM",6/27/2019,,FALSE,0,9,FALSE,FALSE,0,1,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0ddc5ec0943a,100,MAIN,237,PO,,,"Tuesday, 19 May 2020 23:17:37.94 PM",7/17/2019,,FALSE,0,9,FALSE,FALSE,0,0,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0ddf5ec0943a,100,MAIN,238,PO,,,"Tuesday, 19 May 2020 23:17:37.96 PM",7/23/2019,,FALSE,0,500,FALSE,FALSE,0,0,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0de25ec0943a,100,MAIN,239,AJ,90182000,,"Tuesday, 19 May 2020 23:17:37.97 PM",7/24/2019,,FALSE,0,1000,FALSE,FALSE,0,1,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0de55ec0943a,100,MAIN,240,IT,,,"Tuesday, 19 May 2020 23:17:37.98 PM",7/27/2019,,FALSE,0,50,FALSE,FALSE,0,1,100,DIST,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0de95ec0943a,100,MAIN,241,IT,,,"Tuesday, 19 May 2020 23:17:37.99 PM",8/6/2019,,FALSE,0,30,FALSE,FALSE,0,2,210,MAIN2,,0,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0ded5ec0943a,100,MAIN,242,IS,,,"Tuesday, 19 May 2020 23:17:38.02 PM",8/8/2019,,FALSE,0,2,FALSE,FALSE,0,1,100,,ER,0,0,0,1,HC TABLE,CORE,100,,,,3000,,,,,,,,,,HC,100,0000040000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0df15ec0943a,100,MAIN,243,IS,,,"Tuesday, 19 May 2020 23:17:38.04 PM",8/8/2019,,FALSE,0,0,FALSE,FALSE,0,2,100,,ER,0,0,0,2,HC TABLE,CORE,100,,,,3000,,,,,,,,,,HC,100,0000040000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0df55ec0943a,100,MAIN,244,IS,,,"Tuesday, 19 May 2020 23:17:38.05 PM",8/8/2019,6/13/2019,FALSE,0,-9,FALSE,FALSE,0,2,100,,RAD,1,0,0,2,HC TABLE,CORE,100,,62010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:62010:
d290c204-4e80-c440-0000-0df95ec0943a,100,MAIN,245,IS,,,"Tuesday, 19 May 2020 23:17:38.07 PM",8/8/2019,6/19/2019,FALSE,0,2,FALSE,FALSE,0,2,100,,RAD,0,0,0,2,HC TABLE,CORE,100,,62010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:62010:
d290c204-4e80-c440-0000-0dfd5ec0943a,100,MAIN,246,IS,,,"Tuesday, 19 May 2020 23:17:38.09 PM",8/9/2019,,FALSE,0,2,FALSE,FALSE,0,1,100,,1E,0,0,0,1,HC TABLE,CORE,100,,60010,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0e015ec0943a,100,MAIN,247,IS,,,"Tuesday, 19 May 2020 23:17:38.10 PM",8/9/2019,,FALSE,0,-4,FALSE,FALSE,0,2,100,,1E,1,0,0,2,HC TABLE,CORE,100,,60010,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0e055ec0943a,100,MAIN,248,IS,,,"Tuesday, 19 May 2020 23:17:38.12 PM",8/9/2019,7/18/2019,FALSE,0,2,FALSE,FALSE,0,2,100,,RAD,0,0,0,2,HC TABLE,CORE,100,,62010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:62010:
d290c204-4e80-c440-0000-0e095ec0943a,100,MAIN,249,IS,,,"Tuesday, 19 May 2020 23:17:38.14 PM",8/9/2019,8/9/2019,FALSE,0,8,FALSE,FALSE,0,4,100,,RAD,0,0,0,4,HC TABLE,CORE,100,,62010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:62010:
d290c204-4e80-c440-0000-0e0d5ec0943a,100,MAIN,250,IS,,,"Tuesday, 19 May 2020 23:17:38.16 PM",8/9/2019,,FALSE,0,1,FALSE,FALSE,0,1,100,,1E,0,0,0,1,HC TABLE,CORE,100,,60010,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0e115ec0943a,100,MAIN,251,IS,,,"Tuesday, 19 May 2020 23:17:38.17 PM",8/9/2019,,FALSE,0,1,FALSE,FALSE,0,1,100,,1E,0,0,0,1,HC TABLE,CORE,100,,60010,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0e155ec0943a,100,MAIN,252,PO,,,"Tuesday, 19 May 2020 23:17:38.19 PM",8/13/2019,,FALSE,0,3,FALSE,FALSE,0,0,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e1b5ec0943a,100,MAIN,253,IS,,,"Tuesday, 19 May 2020 23:17:38.22 PM",8/15/2019,,FALSE,0,1,FALSE,FALSE,0,1,100,,1E,0,0,0,1,HC TABLE,CORE,100,,60010,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0e1f5ec0943a,100,MAIN,254,PO,,,"Tuesday, 19 May 2020 23:17:38.23 PM",8/16/2019,,FALSE,0,0,FALSE,FALSE,0,1,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e225ec0943a,100,MAIN,255,PO,,,"Tuesday, 19 May 2020 23:17:38.24 PM",8/30/2019,,FALSE,0,11,FALSE,FALSE,0,0,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e255ec0943a,100,MAIN,256,IS,,,"Tuesday, 19 May 2020 23:17:38.26 PM",9/6/2019,9/5/2019,FALSE,0,-94,FALSE,FALSE,0,3,100,,OR,1,0,0,3,HC TABLE,CORE,100,,60010,,2020,,,,,,,,,,HC,100,0000123000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0e295ec0943a,100,MAIN,257,IS,,,"Tuesday, 19 May 2020 23:17:38.27 PM",9/7/2019,8/30/2019,FALSE,0,601,FALSE,FALSE,0,2,100,,RAD,1,0,0,2,HC TABLE,CORE,100,,62010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:62010:
d290c204-4e80-c440-0000-0e2d5ec0943a,100,MAIN,258,PO,,,"Tuesday, 19 May 2020 23:17:38.29 PM",9/17/2019,,FALSE,0,2411,FALSE,FALSE,0,1,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e305ec0943a,100,MAIN,259,IS,,,"Tuesday, 19 May 2020 23:17:38.30 PM",9/19/2019,,FALSE,0,-3,FALSE,FALSE,0,2,100,,14S,0,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e345ec0943a,100,MAIN,260,PO,,,"Tuesday, 19 May 2020 23:17:38.32 PM",9/19/2019,,FALSE,0,-1588,FALSE,FALSE,0,1,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e375ec0943a,100,MAIN,261,PO,,,"Tuesday, 19 May 2020 23:17:38.35 PM",9/20/2019,,FALSE,0,1,FALSE,FALSE,0,0,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e3a5ec0943a,100,MAIN,262,IS,,,"Tuesday, 19 May 2020 23:17:38.36 PM",9/25/2019,,FALSE,0,1,FALSE,FALSE,0,1,100,,10S,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e3e5ec0943a,100,MAIN,263,PO,,,"Tuesday, 19 May 2020 23:17:38.38 PM",9/26/2019,,FALSE,0,82,FALSE,FALSE,0,1,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e415ec0943a,100,MAIN,264,IS,,,"Tuesday, 19 May 2020 23:17:38.39 PM",10/24/2019,6/22/2019,FALSE,0,1,FALSE,FALSE,0,1,100,,RAD,0,0,0,1,HC TABLE,CORE,100,,62010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:62010:
d290c204-4e80-c440-0000-0e455ec0943a,100,MAIN,265,PO,,,"Tuesday, 19 May 2020 23:17:38.41 PM",10/30/2019,,FALSE,0,242,FALSE,FALSE,0,1,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e485ec0943a,100,MAIN,266,IS,,,"Tuesday, 19 May 2020 23:17:38.42 PM",11/1/2019,,FALSE,0,2,FALSE,FALSE,0,1,100,,1E,0,0,0,1,HC TABLE,CORE,100,,60010,,2020,,,,,,,,,,HC,100,0000123000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0e4c5ec0943a,100,MAIN,267,IS,,,"Tuesday, 19 May 2020 23:17:38.44 PM",11/7/2019,,FALSE,0,1,FALSE,FALSE,0,1,100,,10E,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e505ec0943a,100,MAIN,268,RC,,,"Tuesday, 19 May 2020 23:17:38.45 PM",11/8/2019,,FALSE,0,100,FALSE,FALSE,0,1,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e535ec0943a,100,MAIN,269,IS,,,"Tuesday, 19 May 2020 23:17:38.47 PM",11/19/2019,,FALSE,0,2,FALSE,FALSE,0,2,100,,8W,0,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e575ec0943a,100,MAIN,270,PO,,,"Tuesday, 19 May 2020 23:17:38.48 PM",11/28/2019,,FALSE,0,23,FALSE,FALSE,0,1,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e5a5ec0943a,100,MAIN,271,PO,,,"Tuesday, 19 May 2020 23:17:38.49 PM",11/28/2019,,FALSE,0,17,FALSE,FALSE,0,1,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e5d5ec0943a,100,MAIN,272,IS,,,"Tuesday, 19 May 2020 23:17:38.50 PM",11/28/2019,,FALSE,0,10,FALSE,FALSE,0,2,100,,3E,0,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e615ec0943a,100,MAIN,273,IS,,,"Tuesday, 19 May 2020 23:17:38.52 PM",11/28/2019,,FALSE,0,-1,FALSE,FALSE,0,1,100,,3E,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e655ec0943a,100,MAIN,274,IS,,,"Tuesday, 19 May 2020 23:17:38.53 PM",11/28/2019,,FALSE,0,1,FALSE,FALSE,0,1,100,,1E,0,0,0,1,HC TABLE,CORE,100,,60010,,2020,,,,,,,,,,HC,100,0000123000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0e695ec0943a,100,MAIN,275,PO,,,"Tuesday, 19 May 2020 23:17:38.55 PM",11/28/2019,,FALSE,0,16,FALSE,FALSE,0,1,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e6c5ec0943a,100,MAIN,276,PO,,,"Tuesday, 19 May 2020 23:17:38.56 PM",12/20/2019,,FALSE,0,0,FALSE,FALSE,0,1,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e6f5ec0943a,100,MAIN,277,RA,,,"Tuesday, 19 May 2020 23:17:38.57 PM",12/20/2019,,FALSE,0,-51,FALSE,FALSE,0,2,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e725ec0943a,100,MAIN,278,PO,,,"Tuesday, 19 May 2020 23:17:38.58 PM",12/21/2019,,FALSE,0,2,FALSE,FALSE,0,0,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e755ec0943a,100,MAIN,279,RC,,,"Tuesday, 19 May 2020 23:17:38.60 PM",1/10/2019,,FALSE,0,1000,FALSE,FALSE,0,1,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e785ec0943a,100,MAIN,280,RC,,,"Tuesday, 19 May 2020 23:17:38.61 PM",1/10/2019,,FALSE,0,200,FALSE,FALSE,0,1,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e7b5ec0943a,100,MAIN,281,AJ,,,"Tuesday, 19 May 2020 23:17:38.62 PM",1/10/2019,,FALSE,0,-200,FALSE,FALSE,0,1,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e8e5ec0943a,100,MAIN,282,IS,,,"Wednesday, 08 January 2020 02:25:31.25 AM",1/7/2020,,FALSE,0,1,FALSE,FALSE,0,1,100,,10E,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e925ec0943a,100,MAIN,283,RC,,,"Saturday, 18 January 2020 03:10:47.14 AM",1/17/2020,,FALSE,0,10,FALSE,FALSE,0,1,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0e955ec0943a,100,MAIN,284,IS,,,"Monday, 20 January 2020 21:11:04.36 PM",1/20/2020,8/9/2019,FALSE,0,-6,FALSE,FALSE,0,3,100,,OR,1,0,0,3,HC TABLE,CORE,100,,60010,,2020,,,,,,,,,,HC,100,0000123000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0e995ec0943a,100,MAIN,285,IS,,,"Thursday, 23 January 2020 06:08:48.04 AM",1/23/2020,,FALSE,0,-20550,FALSE,FALSE,0,3,100,,OR,1,0,0,3,HC TABLE,CORE,100,,60010,,2020,,,,,,,,,,HC,100,0000123000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0e9d5ec0943a,100,MAIN,286,RC,,,"Tuesday, 28 January 2020 02:05:24.73 AM",1/27/2020,,FALSE,0,85,FALSE,FALSE,0,2,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0ea05ec0943a,100,MAIN,287,RC,,,"Tuesday, 28 January 2020 02:07:23.68 AM",1/27/2020,,FALSE,0,2402,FALSE,FALSE,0,2,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0ea35ec0943a,100,MAIN,288,RC,,,"Tuesday, 28 January 2020 21:20:40.08 PM",1/28/2020,,FALSE,0,10,FALSE,FALSE,0,1,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0ea65ec0943a,100,MAIN,289,PO,,,"Friday, 31 January 2020 03:55:36.99 AM",1/30/2020,,FALSE,0,10,FALSE,FALSE,0,0,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0ea95ec0943a,100,MAIN,290,IS,,,"Thursday, 13 February 2020 02:04:50.36 AM",2/12/2020,,FALSE,0,0,FALSE,FALSE,0,0,100,,OR,0,0,0,0,HC TABLE,CORE,100,,60010,,2020,,,,,,,,,,HC,100,0000123000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0ead5ec0943a,100,MAIN,291,PO,,,"Thursday, 13 February 2020 02:09:59.82 AM",2/12/2020,,FALSE,0,2,FALSE,FALSE,0,0,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0eb05ec0943a,100,MAIN,292,PO,,,"Tuesday, 18 February 2020 22:17:54.88 PM",2/18/2020,,FALSE,0,5,FALSE,FALSE,0,0,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0eb35ec0943a,100,MAIN,293,PO,,,"Wednesday, 19 February 2020 00:07:49.14 AM",2/18/2020,,FALSE,0,1,FALSE,FALSE,0,0,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0eb65ec0943a,100,MAIN,294,PO,,,"Thursday, 20 February 2020 22:01:14.06 PM",2/20/2020,,FALSE,0,5,FALSE,FALSE,0,0,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0eb95ec0943a,100,MAIN,295,IS,,,"Friday, 28 February 2020 00:02:32.65 AM",2/27/2020,,FALSE,0,9,FALSE,FALSE,0,2,100,,RAD,1,0,0,2,HC TABLE,CORE,100,,62010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:62010:
d290c204-4e80-c440-0000-0ebd5ec0943a,100,MAIN,296,IS,,,"Friday, 28 February 2020 22:32:08.70 PM",2/28/2020,2/20/2020,FALSE,0,1,FALSE,FALSE,0,1,100,,RAD,0,0,0,1,HC TABLE,CORE,100,,62010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:62010:
d290c204-4e80-c440-0000-0ec15ec0943a,100,MAIN,297,IS,,,"Friday, 28 February 2020 22:38:25.66 PM",2/28/2020,2/12/2020,FALSE,0,5,FALSE,FALSE,0,1,100,,OR,0,0,0,1,HC TABLE,CORE,100,,60010,,2020,,,,,,,,,,HC,100,0000123000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0ec55ec0943a,100,MAIN,298,IS,,,"Friday, 28 February 2020 22:39:15.10 PM",2/28/2020,2/13/2020,FALSE,0,1,FALSE,FALSE,0,1,100,,OR,0,0,0,1,HC TABLE,CORE,100,,60010,,2020,,,,,,,,,,HC,100,0000123000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0ec95ec0943a,100,MAIN,299,IS,,,"Friday, 28 February 2020 22:43:47.69 PM",2/28/2020,2/11/2020,FALSE,0,-17,FALSE,FALSE,0,4,100,,OR,1,0,0,4,HC TABLE,CORE,100,,60010,,2020,,,,,,,,,,HC,100,0000123000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0ed05ec0943a,100,MAIN,300,IS,,,"Monday, 02 March 2020 22:53:57.00 PM",3/2/2020,,FALSE,0,0,FALSE,FALSE,0,0,100,,RAD,0,0,0,0,HC TABLE,CORE,100,,62010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:62010:
d290c204-4e80-c440-0000-0ed45ec0943a,100,MAIN,301,IS,,,"Tuesday, 03 March 2020 22:16:55.02 PM",3/3/2020,,FALSE,0,10,FALSE,FALSE,0,1,100,,1E,0,0,0,1,HC TABLE,CORE,100,,60010,,2020,,,,,,,,,,HC,100,0000123000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0ed85ec0943a,100,MAIN,302,PO,,,"Tuesday, 10 March 2020 01:17:06.09 AM",3/9/2020,,FALSE,0,9,FALSE,FALSE,0,1,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0edb5ec0943a,100,MAIN,303,PO,,,"Tuesday, 10 March 2020 01:39:33.19 AM",3/9/2020,,FALSE,0,2401,FALSE,FALSE,0,1,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0ede5ec0943a,100,MAIN,304,IS,,,"Tuesday, 10 March 2020 09:08:11.79 AM",3/10/2020,3/10/2020,FALSE,0,1,FALSE,FALSE,0,1,100,,OR,0,0,0,1,HC TABLE,CORE,100,,60010,,2020,,,,,,,,,,HC,100,0000123000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0ee25ec0943a,100,MAIN,305,PO,,,"Tuesday, 10 March 2020 23:05:10.16 PM",3/10/2020,,FALSE,0,82,FALSE,FALSE,0,1,0,,,1,0,0,3,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0ee55ec0943a,100,MAIN,306,RC,,,"Wednesday, 11 March 2020 01:40:08.57 AM",3/10/2020,,FALSE,0,2401,FALSE,FALSE,0,2,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0ee85ec0943a,100,MAIN,307,RC,,,"Wednesday, 11 March 2020 02:00:40.12 AM",3/10/2020,,FALSE,0,100,FALSE,FALSE,0,1,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0eeb5ec0943a,100,MAIN,308,IS,,,"Friday, 13 March 2020 08:19:43.62 AM",3/13/2020,3/13/2020,FALSE,0,2,FALSE,FALSE,0,2,100,,OR,0,0,0,2,HC TABLE,CORE,100,,60010,,2020,,,,,,,,,,HC,100,0000123000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0eef5ec0943a,100,MAIN,309,RC,,,"Tuesday, 17 March 2020 23:21:23.30 PM",3/17/2020,,FALSE,0,2,FALSE,FALSE,0,1,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0ef25ec0943a,100,MAIN,310,IS,,,"Tuesday, 17 March 2020 23:23:12.36 PM",3/17/2020,,FALSE,0,1,FALSE,FALSE,0,1,100,,10E,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0ef65ec0943a,100,MAIN,311,IS,,,"Tuesday, 17 March 2020 23:27:39.08 PM",3/17/2020,,FALSE,0,1,FALSE,FALSE,0,1,100,,10E,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0efa5ec0943a,100,MAIN,312,PO,,,"Wednesday, 18 March 2020 00:14:09.22 AM",3/17/2020,,FALSE,0,242,FALSE,FALSE,0,1,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
